q1,q2,q3,q4,q5,q6
-1.588209355109125021e+01,-3.372115902069827253e+00,2.988408975969953474e+00,1.497265828862173187e+00,1.122748788878682547e+01,-1.123853437667488997e+01
-1.588557775047500797e+01,-3.282509095866791959e+00,2.871012402502575611e+00,1.590434224012714948e+00,1.122682513339763055e+01,-1.124730261410635812e+01
-1.588906194985876397e+01,-3.192902289663756221e+00,2.753615829035198193e+00,1.683602619163256708e+00,1.122616237800843564e+01,-1.125607085153782450e+01
-1.589254614924252174e+01,-3.103295483460720927e+00,2.636219255567820774e+00,1.776771014313798469e+00,1.122549962261923895e+01,-1.126483908896929087e+01
-1.589603034862627950e+01,-3.013688677257685633e+00,2.518822682100442911e+00,1.869939409464340230e+00,1.122483686723004404e+01,-1.127360732640075902e+01
-1.589951454801003550e+01,-2.924081871054649895e+00,2.401426108633065493e+00,1.963107804614881990e+00,1.122417411184084912e+01,-1.128237556383222540e+01
-1.590508858023862615e+01,-2.821761989311363461e+00,2.269806565589754577e+00,2.067272398134812228e+00,1.122304828759279971e+01,-1.129643693588286624e+01
-1.591249168685588522e+01,-2.708315303368975524e+00,2.125738721024074795e+00,2.181061141672838488e+00,1.122151717380588565e+01,-1.131513099278751788e+01
-1.591989479347314251e+01,-2.594868617426587587e+00,1.981670876458394570e+00,2.294849885210864748e+00,1.121998606001897159e+01,-1.133382504969217131e+01
-1.592729790009040158e+01,-2.481421931484200538e+00,1.837603031892715677e+00,2.408638628748890120e+00,1.121845494623205752e+01,-1.135251910659682295e+01
-1.593470100670766065e+01,-2.367975245541812157e+00,1.693535187327035452e+00,2.522427372286916381e+00,1.121692383244514346e+01,-1.137121316350147637e+01
-1.594210411332491972e+01,-2.254528559599424220e+00,1.549467342761355670e+00,2.636216115824942641e+00,1.121539271865822940e+01,-1.138990722040612802e+01
-1.594950721994217702e+01,-2.141081873657036283e+00,1.405399498195675445e+00,2.750004859362968457e+00,1.121386160487131711e+01,-1.140860127731077966e+01
-1.595691032655943609e+01,-2.027635187714648346e+00,1.261331653629995442e+00,2.863793602900994717e+00,1.121233049108440305e+01,-1.142729533421543309e+01
-1.594392875817208655e+01,-1.894419091597205007e+00,1.098559181865871759e+00,2.985922458045757732e+00,1.119279319339998757e+01,-1.143861236515208368e+01
-1.592633855612270288e+01,-1.756733462892310360e+00,9.315579071147266355e-01,3.109936872763578997e+00,1.116918499906295459e+01,-1.144826157405080735e+01
-1.590874835407331922e+01,-1.619047834187416601e+00,7.645566323635826222e-01,3.233951287481399817e+00,1.114557680472592160e+01,-1.145791078294953103e+01
-1.589115815202393733e+01,-1.481362205482521954e+00,5.975553576124373878e-01,3.357965702199221525e+00,1.112196861038888862e+01,-1.146755999184825292e+01
-1.587356794997455367e+01,-1.343676576777627085e+00,4.305540828612921533e-01,3.481980116917043233e+00,1.109836041605185564e+01,-1.147720920074697659e+01
-1.585597774792517001e+01,-1.205990948072732438e+00,2.635528081101470299e-01,3.605994531634864497e+00,1.107475222171482265e+01,-1.148685840964570026e+01
-1.583838754587578812e+01,-1.068305319367837569e+00,9.655153335900168443e-02,3.730008946352686205e+00,1.105114402737778967e+01,-1.149650761854442393e+01
-1.593428907009366391e+01,-9.358891331709198180e-01,-6.580081312351915290e-02,3.875722189201116663e+00,1.110256323454169980e+01,-1.159665616348740969e+01
-1.603077945101513890e+01,-8.035002877031339752e-01,-2.281290384418259709e-01,4.021548017352648330e+00,1.115437172460560866e+01,-1.169727426812798221e+01
-1.612726983193661567e+01,-6.711114422353481324e-01,-3.904572637601327889e-01,4.167373845504179997e+00,1.120618021466951575e+01,-1.179789237276855474e+01
-1.622376021285809244e+01,-5.387225967675622895e-01,-5.527854890784396069e-01,4.313199673655711663e+00,1.125798870473342461e+01,-1.189851047740912726e+01
