q1,q2,q3,q4,q5,q6
-1.319850144225967747e-01,-4.230876538988175006e-02,4.440479615518856671e-02,-3.191942029976743006e-03,9.327670235844218172e-02,-9.341583941152417636e-02
-1.326501445841783422e-01,-4.249856078921748076e-02,4.459537274553816710e-02,-3.181217126997382301e-03,9.374745414381839559e-02,-9.388531114571588287e-02
-1.333121297852275788e-01,-4.268703160299635452e-02,4.478444262165962725e-02,-3.170053861932347478e-03,9.421599263723763606e-02,-9.435253949927829842e-02
-1.339709700257445957e-01,-4.287417783121837134e-02,4.497200578355293327e-02,-3.158452234781642873e-03,9.468231783869987539e-02,-9.481752447221143687e-02
-1.346266653057292817e-01,-4.305999947388353122e-02,4.515806223121809210e-02,-3.146412245545265884e-03,9.514642974820514132e-02,-9.528026606451528435e-02
-1.352792156251817202e-01,-4.324449653099182028e-02,4.534261196465511068e-02,-3.133933894223213910e-03,9.560832836575340610e-02,-9.574076427618986862e-02
-1.359286209841018556e-01,-4.342766900254325935e-02,4.552565498386397513e-02,-3.121017180815492155e-03,9.606801369134468360e-02,-9.619901910723514804e-02
-1.365748813824897712e-01,-4.360951688853782759e-02,4.570719128884467852e-02,-3.107662105322098016e-03,9.652548572497897383e-02,-9.665503055765115037e-02
-1.372179968203453559e-01,-4.379004018897553890e-02,4.588722087959724860e-02,-3.093868667743029759e-03,9.698074446665627679e-02,-9.710879862743787561e-02
-1.378579672976686932e-01,-4.396923890385638634e-02,4.606574375612166455e-02,-3.079636868078291720e-03,9.743378991637657860e-02,-9.756032331659530987e-02
-1.384947928144597273e-01,-4.414711303318037683e-02,4.624275991841793332e-02,-3.064966706327880430e-03,9.788462207413990701e-02,-9.800960462512345317e-02
-1.391284733707185139e-01,-4.432366257694751038e-02,4.641826936648605489e-02,-3.049858182491795890e-03,9.833324093994623427e-02,-9.845664255302233325e-02
-1.397590089664449975e-01,-4.449888753515778700e-02,4.659227210032604316e-02,-3.034311296570039833e-03,9.877964651379556038e-02,-9.890143710029192237e-02
-1.403863996016392335e-01,-4.467278790781119280e-02,4.676476811993786342e-02,-3.018326048562613127e-03,9.922383879568789922e-02,-9.934398826693222051e-02
-1.410106452763011387e-01,-4.484536369490774166e-02,4.693575742532153650e-02,-3.001902438469510569e-03,9.966581778562327854e-02,-9.978429605294324156e-02
-1.416317459904308240e-01,-4.501661489644743358e-02,4.710524001647706932e-02,-2.985040466290739096e-03,1.001055834836016428e-01,-1.002223604583249855e-01
-1.422497017440282063e-01,-4.518654151243026162e-02,4.727321589340444802e-02,-2.967740132026294372e-03,1.005431358896230060e-01,-1.006581814830774246e-01
-1.428630434484263745e-01,-4.535473006202851709e-02,4.743927622925354221e-02,-2.950035891450760589e-03,1.009774327743616362e-01,-1.010907269953710413e-01
-1.434671966543236421e-01,-4.551989304835650507e-02,4.760214801869718654e-02,-2.932035032978739901e-03,1.014052288434260513e-01,-1.015167831424050593e-01
-1.440618332256302092e-01,-4.568193811621123340e-02,4.776173994604625272e-02,-2.913745252662483954e-03,1.018262913041582673e-01,-1.019361193869012944e-01
-1.446469531623460480e-01,-4.584086526559270902e-02,4.791805201130074077e-02,-2.895166550501992314e-03,1.022406201565582567e-01,-1.023487357288597188e-01
-1.452225564644712419e-01,-4.599667449650094581e-02,4.807108421446065066e-02,-2.876298926497265415e-03,1.026482154006260333e-01,-1.027546321682803326e-01
-1.457886431320056797e-01,-4.614936580893592294e-02,4.822083655552598935e-02,-2.857142380648302823e-03,1.030490770363615971e-01,-1.031538087051631775e-01
