q1,q2,q3,q4,q5,q6
1.599576350946191772e+00,-1.535124324692008102e+00,2.180914705890587335e+00,-3.001774521614934521e+00,-1.591151194074216901e+00,-3.121249583934006200e+00
1.599371542614929309e+00,-1.535191342387884683e+00,2.180985546243580764e+00,-3.001781037402530217e+00,-1.591006491739013207e+00,-3.121394617653419079e+00
1.599165149281540854e+00,-1.535258846965990243e+00,2.181056889793607567e+00,-3.001787567247648614e+00,-1.590860668623590213e+00,-3.121540772030130917e+00
1.598957177235946547e+00,-1.535326835777153454e+00,2.181128733527238683e+00,-3.001794110273566130e+00,-1.590713729154531908e+00,-3.121688042577380529e+00
1.598747632768068749e+00,-1.535395306172203211e+00,2.181201074431046827e+00,-3.001800665603558294e+00,-1.590565677758422058e+00,-3.121836424808407617e+00
1.598536522167827600e+00,-1.535464255501968411e+00,2.181273909491602048e+00,-3.001807232360900635e+00,-1.590416518861844875e+00,-3.121985914236450110e+00
1.598323851725144351e+00,-1.535533681117277949e+00,2.181347235695477060e+00,-3.001813809668869570e+00,-1.590266256891384122e+00,-3.122136506374746379e+00
1.598109627729940252e+00,-1.535603580368960497e+00,2.181421050029242803e+00,-3.001820396650740186e+00,-1.590114896273623346e+00,-3.122288196736536126e+00
1.597893856472136331e+00,-1.535673950607845395e+00,2.181495349479471102e+00,-3.001826992429789343e+00,-1.589962441435146978e+00,-3.122440980835057722e+00
1.597676544241653396e+00,-1.535744789184761094e+00,2.181570131032733340e+00,-3.001833596129292125e+00,-1.589808896802538785e+00,-3.122594854183549540e+00
1.597457697328412918e+00,-1.535816093450536934e+00,2.181645391675600898e+00,-3.001840206872524508e+00,-1.589654266802382532e+00,-3.122749812295251282e+00
1.597237322022335482e+00,-1.535887860756001366e+00,2.181721128394645604e+00,-3.001846823782762019e+00,-1.589498555861262208e+00,-3.122905850683400875e+00
1.597015424613342560e+00,-1.535960088451983285e+00,2.181797338176439283e+00,-3.001853445983281077e+00,-1.589341768405761801e+00,-3.123062964861236690e+00
1.596792011391355182e+00,-1.536032773889311809e+00,2.181874018007552873e+00,-3.001860072597357210e+00,-1.589183908862465300e+00,-3.123221150341998431e+00
1.596567088646294152e+00,-1.536105914418815832e+00,2.181951164874558646e+00,-3.001866702748265947e+00,-1.589024981657956248e+00,-3.123380402638924469e+00
