q1,q2,q3,q4,q5,q6
-1.491451053484477984e-01,1.323636124071345677e-01,8.645278272586733870e-01,-4.797257099799236979e-01,-2.311530275843600990e-01,1.933869048209645891e+00
-1.381614065665079383e-01,1.310285992471564576e-01,8.675446903354318007e-01,-4.448043470960996171e-01,-2.300469088717032595e-01,1.907485007796092757e+00
-1.272094102187965592e-01,1.298086950597989175e-01,8.703293727205269059e-01,-4.098864561607395984e-01,-2.290507219324480481e-01,1.881092891018363300e+00
-1.162856089760462702e-01,1.286999843720752212e-01,8.728854067179796505e-01,-3.749714964377561244e-01,-2.281580933540436618e-01,1.854693407705718000e+00
-1.053860577145793592e-01,1.276988936285722298e-01,8.752158399723890536e-01,-3.400568682324129344e-01,-2.273630983728272548e-01,1.828285640797243428e+00
-9.450794954794876357e-02,1.268027152165901728e-01,8.773222281713256576e-01,-3.051424739052103208e-01,-2.266607947634861064e-01,1.801870443881260497e+00
-8.364882964436472224e-02,1.260090960576763786e-01,8.792055142960583103e-01,-2.702288748786575434e-01,-2.260466411668440312e-01,1.775449119080798388e+00
-7.280629016422693334e-02,1.253162616717851119e-01,8.808656327428407984e-01,-2.353160169593636608e-01,-2.255167439344093194e-01,1.749022420978920023e+00
-6.197796356099559423e-02,1.247227143621827128e-01,8.823020256532624339e-01,-2.004036256748631117e-01,-2.250675134163277191e-01,1.722590900134189029e+00
-5.116168509075816329e-02,1.242274447185152120e-01,8.835131945886263161e-01,-1.654915864631172073e-01,-2.246958531195021869e-01,1.696155175116235592e+00
-4.035540366737452173e-02,1.238297296097242844e-01,8.844970852456124355e-01,-1.305798691428042002e-01,-2.243989530232781138e-01,1.669715898040482482e+00
-2.955714567090375958e-02,1.235292300716193253e-01,8.852508361319303409e-01,-9.566841947020190973e-02,-2.241743505322469354e-01,1.643273672766515814e+00
-1.876499843391872188e-02,1.233259159904676744e-01,8.857709345215419861e-01,-6.075716336408465423e-02,-2.240198609719135092e-01,1.616829064369971203e+00
-7.977082461295094060e-03,1.232200668712843811e-01,8.860531542017454631e-01,-2.584601609117499407e-02,-2.239335415065134283e-01,1.590382616111452929e+00
2.808445060969763651e-03,1.232123159265035434e-01,8.860924730520418624e-01,9.065118920038141639e-03,-2.239137391548331746e-01,1.563934847487575386e+00
1.359351805042642927e-02,1.233027623551683771e-01,8.858873057855889410e-01,4.397631608502805545e-02,-2.239599255002764078e-01,1.537486379721570762e+00
2.438024421475399814e-02,1.234904717647757333e-01,8.854425584912636316e-01,7.888760725051492673e-02,-2.240736364507696365e-01,1.511038026200456130e+00
3.517077129948539826e-02,1.237745464621942820e-01,8.847634966316324512e-01,1.137990342948272671e-01,-2.242567528094345786e-01,1.484590616065689206e+00
4.596731017253019580e-02,1.241545367022564572e-01,8.838543396012771280e-01,1.487106830715519690e-01,-2.245115136304296211e-01,1.458144962819394541e+00
5.677210325727837653e-02,1.246301706140120480e-01,8.827189096571157467e-01,1.836226377591824721e-01,-2.248403151192499283e-01,1.431701893241558832e+00
6.758748847586729114e-02,1.252016317157252367e-01,8.813600536615076031e-01,2.185349348715597828e-01,-2.252459895764512832e-01,1.405262312277400838e+00
